2024-02-07 22:15:07,874   [  DEBUG     ] example log
2024-02-07 22:15:07,877   [  INFO      ] example log
2024-02-07 22:15:07,877   [  WARNING   ] example log
2024-02-07 22:15:07,878   [  ERROR     ] example log
2024-02-07 22:15:07,878   [  CRITICAL  ] example log
2024-02-08 00:12:19,873   [  DEBUG     ] | MainThread config.py 40 | ConfigMeta __call__ called
2024-02-08 00:12:19,873   [  DEBUG     ] | MainThread config.py 42 | Config already exists
2024-02-08 00:12:19,873   [  CRITICAL  ] | MainThread config.py 23 | Screen resolution should be of type tuple[int, int], current <class 'int'>
2024-02-08 00:12:27,753   [  DEBUG     ] | MainThread config.py 40 | ConfigMeta __call__ called
2024-02-08 00:12:27,754   [  DEBUG     ] | MainThread config.py 42 | Config already exists
2024-02-08 00:12:27,754   [  CRITICAL  ] | MainThread config.py 23 | Screen resolution should be of type tuple[int, int], current <class 'int'>
2024-02-08 00:12:48,498   [  DEBUG     ] | MainThread config.py 40 | ConfigMeta __call__ called
2024-02-08 00:12:48,499   [  DEBUG     ] | MainThread config.py 42 | Config already exists
2024-02-08 00:12:48,499   [  CRITICAL  ] | MainThread config.py 23 | Screen resolution should be of type tuple[int, int], current <class 'int'>
2024-02-08 00:13:01,394   [  DEBUG     ] | MainThread config.py 40 | ConfigMeta __call__ called
2024-02-08 00:13:01,394   [  DEBUG     ] | MainThread config.py 42 | Config already exists
2024-02-08 00:13:01,394   [  CRITICAL  ] | MainThread config.py 23 | Screen resolution should be of type tuple[int, int], current <class 'int'>
2024-02-08 00:13:14,627   [  DEBUG     ] | MainThread config.py 40 | ConfigMeta __call__ called
2024-02-08 00:13:14,627   [  DEBUG     ] | MainThread config.py 42 | Config already exists
2024-02-08 00:13:14,627   [  CRITICAL  ] | MainThread config.py 23 | Screen resolution should be of type tuple[int, int], current <class 'int'>
2024-02-08 00:13:14,627   [  CRITICAL  ] | MainThread config.py 23 | image_path should be of type str, current <class 'int'>
2024-02-08 00:13:14,628   [  INFO      ] | MainThread config.py 60 | Image path: None
2024-02-08 00:13:14,628   [  INFO      ] | MainThread config.py 61 | screen resolution: None
2024-02-08 00:13:14,628   [  DEBUG     ] | MainThread main.py 6 | App start with args: []
2024-02-08 00:13:37,333   [  DEBUG     ] | MainThread config.py 39 | ConfigMeta __call__ called
2024-02-08 00:13:37,334   [  DEBUG     ] | MainThread config.py 41 | Config already exists
2024-02-08 00:13:37,334   [  CRITICAL  ] | MainThread config.py 23 | Screen resolution should be of type tuple[int, int], current <class 'int'>
2024-02-08 00:13:37,335   [  CRITICAL  ] | MainThread config.py 23 | image_path should be of type str, current <class 'int'>
2024-02-08 00:13:37,335   [  INFO      ] | MainThread config.py 59 | Image path: None
2024-02-08 00:13:37,335   [  INFO      ] | MainThread config.py 60 | screen resolution: None
2024-02-08 00:13:37,336   [  DEBUG     ] | MainThread main.py 6 | App start with args: []
2024-02-08 00:15:13,569   [  DEBUG     ] | MainThread config.py 40 | ConfigMeta __call__ called
2024-02-08 00:15:13,570   [  DEBUG     ] | MainThread config.py 42 | Config already exists
2024-02-08 00:15:13,570   [  CRITICAL  ] | MainThread config.py 23 | Screen resolution should be of type tuple[int, int], current <class 'int'>
2024-02-08 00:15:13,570   [  CRITICAL  ] | MainThread config.py 23 | image_path should be of type str, current <class 'int'>
2024-02-08 00:15:13,570   [  INFO      ] | MainThread config.py 61 | Image path: None
2024-02-08 00:15:13,571   [  INFO      ] | MainThread config.py 62 | screen resolution: None
2024-02-08 00:15:13,571   [  DEBUG     ] | MainThread main.py 6 | App start with args: []
2024-02-08 00:16:17,556   [  DEBUG     ] | MainThread config.py 40 | ConfigMeta __call__ called
2024-02-08 00:16:17,557   [  DEBUG     ] | MainThread config.py 42 | Config already exists
2024-02-08 00:16:17,557   [  CRITICAL  ] | MainThread config.py 23 | Screen resolution should be of type tuple[int, int], current <class 'int'>
2024-02-08 00:16:17,557   [  CRITICAL  ] | MainThread config.py 23 | image_path should be of type str, current <class 'int'>
2024-02-08 00:16:17,558   [  INFO      ] | MainThread config.py 61 | Image path: None
2024-02-08 00:16:17,558   [  INFO      ] | MainThread config.py 62 | screen resolution: None
2024-02-08 00:16:17,558   [  DEBUG     ] | MainThread main.py 6 | App start with args: []
2024-02-08 00:16:24,797   [  DEBUG     ] | MainThread config.py 40 | ConfigMeta __call__ called
2024-02-08 00:16:24,798   [  DEBUG     ] | MainThread config.py 42 | Config already exists
2024-02-08 00:16:24,798   [  CRITICAL  ] | MainThread config.py 23 | Screen resolution should be of type tuple[int, int], current <class 'int'>
2024-02-08 00:16:24,798   [  CRITICAL  ] | MainThread config.py 23 | image_path should be of type str, current <class 'int'>
2024-02-08 00:16:24,798   [  INFO      ] | MainThread config.py 61 | Image path: <property object at 0x00000271823944A0>
2024-02-08 00:16:24,799   [  INFO      ] | MainThread config.py 62 | screen resolution: <property object at 0x000002718237F740>
2024-02-08 00:16:24,799   [  DEBUG     ] | MainThread main.py 6 | App start with args: []
2024-02-08 00:17:22,715   [  DEBUG     ] | MainThread config.py 40 | ConfigMeta __call__ called
2024-02-08 00:17:22,715   [  DEBUG     ] | MainThread config.py 42 | Config already exists
2024-02-08 00:17:22,716   [  CRITICAL  ] | MainThread config.py 23 | Screen resolution should be of type tuple[int, int], current <class 'int'>
2024-02-08 00:17:22,716   [  CRITICAL  ] | MainThread config.py 23 | image_path should be of type str, current <class 'int'>
2024-02-08 00:17:22,716   [  INFO      ] | MainThread config.py 61 | Image path: <property object at 0x000002A5F73444A0>
2024-02-08 00:17:22,716   [  INFO      ] | MainThread config.py 62 | screen resolution: <property object at 0x000002A5F732F740>
2024-02-08 00:17:22,717   [  DEBUG     ] | MainThread main.py 6 | App start with args: []
2024-02-08 00:18:33,061   [  DEBUG     ] | MainThread config.py 43 | ConfigMeta __call__ called
2024-02-08 00:18:33,061   [  DEBUG     ] | MainThread config.py 45 | Config already exists
2024-02-08 00:18:33,062   [  CRITICAL  ] | MainThread config.py 23 | Screen resolution should be of type tuple[int, int], current <class 'int'>
2024-02-08 00:18:38,829   [  DEBUG     ] | MainThread config.py 43 | ConfigMeta __call__ called
2024-02-08 00:18:38,829   [  DEBUG     ] | MainThread config.py 45 | Config already exists
2024-02-08 00:18:38,829   [  CRITICAL  ] | MainThread config.py 23 | Screen resolution should be of type tuple[int, int], current <class 'int'>
2024-02-08 00:18:38,830   [  CRITICAL  ] | MainThread config.py 23 | image_path should be of type str, current <class 'int'>
2024-02-08 00:18:38,830   [  INFO      ] | MainThread config.py 64 | Image path: 
2024-02-08 00:18:38,830   [  INFO      ] | MainThread config.py 65 | screen resolution: (0, 0)
2024-02-08 00:18:38,830   [  DEBUG     ] | MainThread main.py 6 | App start with args: []
2024-02-08 00:18:57,035   [  DEBUG     ] | MainThread config.py 43 | ConfigMeta __call__ called
2024-02-08 00:18:57,035   [  DEBUG     ] | MainThread config.py 45 | Config already exists
2024-02-08 00:18:57,035   [  CRITICAL  ] | MainThread config.py 23 | Screen resolution should be of type tuple[int, int], current <class 'int'>
2024-02-08 00:19:20,481   [  DEBUG     ] | MainThread config.py 43 | ConfigMeta __call__ called
2024-02-08 00:19:20,481   [  DEBUG     ] | MainThread config.py 45 | Config already exists
2024-02-08 00:19:20,482   [  CRITICAL  ] | MainThread config.py 23 | image_path should be of type str, current <class 'NoneType'>
2024-02-08 00:19:20,483   [  INFO      ] | MainThread config.py 64 | Image path: 
2024-02-08 00:19:20,483   [  INFO      ] | MainThread config.py 65 | screen resolution: (1920, 1080)
2024-02-08 00:19:20,483   [  DEBUG     ] | MainThread main.py 6 | App start with args: []
2024-02-08 00:19:27,120   [  DEBUG     ] | MainThread config.py 43 | ConfigMeta __call__ called
2024-02-08 00:19:27,120   [  DEBUG     ] | MainThread config.py 45 | Config already exists
2024-02-08 00:19:27,122   [  INFO      ] | MainThread config.py 64 | Image path: C:\Users\lukas\Desktop\Extra\NASA_API\images
2024-02-08 00:19:27,122   [  INFO      ] | MainThread config.py 65 | screen resolution: (1920, 1080)
2024-02-08 00:19:27,122   [  DEBUG     ] | MainThread main.py 6 | App start with args: []
